job_name,submit_time,task_name,instance_num,task_duration,plan_cpu,plan_mem,plan_gpu,gpu_type,communicate_count,communicate_size,decline,preq,children,qualified
google_280881355975,1066,instance_280881355975_630,1,16,800,9,180,MISC,5,547,20,,,
google_381148296508,310,instance_381148296508_1771,1,11,500,7,40,MISC,2,204,53,,,
google_499505955293,1016,instance_499505955293_303,1,22,500,7,170,MISC,0,30,90,,,
google_359738451006,832,instance_359738451006_30617,1,8,500,7,200,MISC,1,34,77,,,
google_382742275354,416,instance_382742275354_293,1,15,500,7,100,MISC,0,38,30,,,
google_36195151947,286,instance_36195151947_4712,1,15,500,7,60,MISC,2,316,47,,,
google_276591425608,47,instance_276591425608_1365,1,16,600,7,60,MISC,0,123,24,,,
google_383602317196,504,instance_383602317196_170,1,14,500,7,200,MISC,3,269,26,,,
google_820216241860,1085,instance_820216241860_1237,1,7,500,7,140,MISC,3,307,14,,,
google_783306677680,241,instance_783306677680_203,1,6,500,7,70,MISC,0,185,8,,,
google_299950288763,17,instance_299950288763_7348,1,7,500,7,60,MISC,0,60,29,,,
google_779828507680,1094,instance_779828507680_364,1,17,500,7,70,MISC,3,411,25,,,
google_498354922766,944,instance_498354922766_959,1,10,600,11,170,MISC,1,187,36,,,
google_795842128488,294,instance_795842128488_1508,1,12,500,7,90,MISC,3,421,93,,,
google_39516992187,36,instance_39516992187_6082,1,5,500,7,130,MISC,0,444,67,,,
google_346556401280,303,instance_346556401280_4673,1,11,700,8,150,MISC,3,345,65,,,
google_731638447469,571,instance_731638447469_973,1,10,600,7,200,MISC,1,771,9,,,
google_12983065531,165,instance_12983065531_600,1,11,800,7,80,MISC,0,362,94,,,
google_314894065526,583,instance_314894065526_5236,1,10,500,7,160,MISC,1,70,39,,,
google_330587303641,1043,instance_330587303641_302,1,6,600,7,170,MISC,2,471,6,,,
google_313765053659,481,instance_313765053659_223,1,5,600,7,70,MISC,1,91,24,,,
google_25911627449,225,instance_25911627449_1642,1,20,500,7,170,MISC,1,157,25,,,
google_725840533059,721,instance_725840533059_1806,1,12,500,7,130,MISC,5,1706,68,,,
google_361048929605,488,instance_361048929605_5160,1,13,500,7,160,MISC,1,198,46,,,
google_157857385389,678,instance_157857385389_105,1,19,600,18,180,MISC,2,293,71,,,
google_494567459440,690,instance_494567459440_1443,1,12,500,8,130,MISC,2,1068,76,,,
google_326995662958,1066,instance_326995662958_92136,1,13,500,7,160,MISC,1,190,43,,,
google_796037227562,361,instance_796037227562_20764,1,11,500,7,200,MISC,1,112,94,,,
google_128073966478,49,instance_128073966478_4516,1,7,500,7,60,MISC,0,114,37,,,
google_368969043652,1011,instance_368969043652_1065,1,9,500,8,90,MISC,3,395,34,,,
google_453266172150,31,instance_453266172150_1667,1,18,600,8,80,MISC,0,180,81,,,
google_237608136494,845,instance_237608136494_196,1,10,500,7,70,MISC,1,611,14,,,
google_122697038507,835,instance_122697038507_1191,1,8,500,7,90,MISC,2,493,42,,,
google_278143657170,1100,instance_278143657170_2221,1,16,600,7,140,MISC,3,460,21,,,
google_815322757780,860,instance_815322757780_33913,1,6,500,7,160,MISC,1,345,69,,,
google_795842128488,294,instance_795842128488_78,1,13,500,7,180,MISC,2,236,68,,,
google_116646838687,983,instance_116646838687_17,1,14,500,8,50,MISC,0,155,44,,,
google_499505955293,1016,instance_499505955293_719,1,9,500,7,90,MISC,1,76,38,,,
google_93247928673,427,instance_93247928673_20252,1,7,700,8,170,MISC,3,273,9,,,
google_346556401280,303,instance_346556401280_12663,1,10,700,8,180,MISC,2,618,27,,,
google_236368116431,966,instance_236368116431_3957,1,15,500,7,40,MISC,2,293,74,,,
google_784245858759,126,instance_784245858759_501,1,18,500,9,80,MISC,1,125,67,,,
google_798929580910,535,instance_798929580910_1399,1,16,500,7,50,MISC,2,318,6,,,
google_156608138934,10,instance_156608138934_889,1,6,1000,14,150,MISC,2,306,50,,,
google_330587204926,633,instance_330587204926_139,1,8,600,7,170,MISC,3,518,17,,,
google_755686677250,621,instance_755686677250_841,1,13,500,7,70,MISC,0,87,57,,,
google_314894065339,654,instance_314894065339_9262,1,14,600,7,190,MISC,3,1893,78,,,
google_358931119334,646,instance_358931119334_3048,1,4,500,7,140,MISC,0,76,37,,,
google_299950268040,66,instance_299950268040_1798,1,7,500,7,130,MISC,1,75,26,,,
google_788034520077,232,instance_788034520077_1823,1,6,500,9,160,MISC,1,238,59,,,
google_496921116211,924,instance_496921116211_54412,1,9,500,7,50,MISC,3,538,78,,,
google_54687713003,312,instance_54687713003_1363,1,14,500,7,100,MISC,0,419,10,,,
google_212549590434,48,instance_212549590434_7151,1,20,500,7,150,MISC,0,16,45,,,
google_294544747384,821,instance_294544747384_7475,1,6,500,7,110,MISC,0,26,56,,,
google_219682718803,59,instance_219682718803_7,1,11,700,8,50,MISC,1,85,55,,,
google_39516992187,36,instance_39516992187_1753,1,9,500,7,80,MISC,1,183,74,,,
google_315267875638,15,instance_315267875638_147,1,10,700,7,150,MISC,1,79,64,,,
google_815322757780,860,instance_815322757780_40700,1,6,500,7,50,MISC,1,84,25,,,
google_784488673642,576,instance_784488673642_7902,1,9,500,8,160,MISC,2,1557,54,,,
google_197160314238,1037,instance_197160314238_246,1,8,700,8,110,MISC,0,591,80,,,
google_359738464136,917,instance_359738464136_7509,1,14,500,7,130,MISC,1,127,42,,,
google_236368116431,903,instance_236368116431_18896,1,13,500,7,200,MISC,1,91,84,,,
google_412262686302,416,instance_412262686302_29,1,13,700,11,40,MISC,1,199,12,,,
google_288497456405,1094,instance_288497456405_7499,1,11,500,7,90,MISC,1,161,18,,,
google_236368116431,966,instance_236368116431_90592,1,9,500,7,190,MISC,1,278,63,,,
google_823800290622,1061,instance_823800290622_1994,1,8,500,26,50,MISC,1,67,35,,,
google_374676027572,80,instance_374676027572_765,1,4,500,7,50,MISC,1,98,75,,,
google_757792637514,733,instance_757792637514_2000,1,7,500,7,60,MISC,1,94,53,,,
google_368969043652,1011,instance_368969043652_4577,1,8,500,8,70,MISC,1,186,95,,,
google_798583577301,505,instance_798583577301_474,1,21,500,7,70,MISC,0,208,35,,,
google_125061337368,8,instance_125061337368_67,1,21,800,8,190,MISC,3,758,19,,,
google_14423004927,850,instance_14423004927_1328,1,15,500,7,200,MISC,0,39,40,,,
google_358003425130,755,instance_358003425130_438,1,13,600,7,140,MISC,3,431,12,,,
google_77793016507,994,instance_77793016507_1852,1,13,500,7,70,MISC,0,106,54,,,
google_128057656797,454,instance_128057656797_505,1,12,500,7,90,MISC,4,887,21,,,
google_784488673642,576,instance_784488673642_19310,1,13,500,8,50,MISC,3,402,48,,,
google_128073972032,1102,instance_128073972032_246,1,8,500,7,140,MISC,0,114,64,,,
google_498620479395,986,instance_498620479395_76,1,21,600,8,200,MISC,6,397,25,,,
google_14423004927,850,instance_14423004927_99,1,15,500,7,60,MISC,0,490,61,,,
google_799172324630,486,instance_799172324630_76,1,8,500,7,130,MISC,3,400,61,,,
google_198451272245,134,instance_198451272245_714,1,11,500,8,130,MISC,2,249,16,,,
google_735991340813,294,instance_735991340813_1853,1,16,500,7,80,MISC,1,89,7,,,
google_14423004927,850,instance_14423004927_1281,1,19,500,7,160,MISC,2,113,78,,,
google_275444479605,76,instance_275444479605_1213,1,10,500,7,100,MISC,2,408,27,,,
google_18969797910,1064,instance_18969797910_1715,1,11,1600,13,160,MISC,1,33,14,,,
google_710255342622,423,instance_710255342622_5053,1,9,500,7,140,MISC,2,187,29,,,
google_284637788259,464,instance_284637788259_918,1,10,500,7,140,MISC,4,768,79,,,
google_710255342622,423,instance_710255342622_5528,1,8,500,7,60,MISC,2,276,40,,,
google_358931119334,646,instance_358931119334_1413,1,5,500,7,100,MISC,3,868,31,,,
google_3006288552,464,instance_3006288552_3461,1,10,500,7,190,MISC,1,148,37,,,
google_72387700506,643,instance_72387700506_391,1,11,400,7,190,MISC,0,78,17,,,
google_260266651997,453,instance_260266651997_1262,1,15,500,7,90,MISC,2,275,12,,,
google_277469535958,245,instance_277469535958_119,1,11,500,7,60,MISC,4,640,21,,,
google_710255342622,912,instance_710255342622_4744,1,9,500,7,90,MISC,1,87,85,,,
google_271366507159,881,instance_271366507159_1121,1,11,500,7,200,MISC,0,241,11,,,
google_346556401280,303,instance_346556401280_2627,1,16,700,8,150,MISC,0,40,26,,,
google_737254182852,107,instance_737254182852_620,1,11,500,7,70,MISC,1,112,19,,,
google_277802369546,1119,instance_277802369546_1072,1,12,600,7,80,MISC,1,47,21,,,
google_315267875638,63,instance_315267875638_7324,1,7,500,7,120,MISC,2,112,36,,,
google_368969043652,1011,instance_368969043652_2415,1,4,500,8,50,MISC,3,350,24,,,
google_282155526518,388,instance_282155526518_7171,1,19,500,7,100,MISC,3,707,46,,,
google_275444479605,76,instance_275444479605_602,1,8,500,7,130,MISC,4,1244,89,,,
google_157857385389,678,instance_157857385389_2210,1,9,700,18,150,MISC,0,94,24,,,
google_294544747384,778,instance_294544747384_4681,1,6,500,7,70,MISC,0,194,91,,,
google_276842727140,269,instance_276842727140_226,1,11,600,7,160,MISC,2,355,10,,,
google_294544747384,778,instance_294544747384_2578,1,15,500,7,160,MISC,0,138,78,,,
google_755686677250,621,instance_755686677250_1351,1,14,500,7,180,MISC,2,173,45,,,
google_357875317546,672,instance_357875317546_28636,1,17,500,7,60,MISC,1,64,66,,,
google_326535360702,1026,instance_326535360702_3983,1,9,700,7,160,MISC,1,250,68,,,
google_326535360702,1026,instance_326535360702_5326,1,9,700,7,200,MISC,2,40,28,,,
google_710255342622,423,instance_710255342622_15305,1,21,500,7,200,MISC,3,863,64,,,
google_285748622961,583,instance_285748622961_10291,1,10,500,7,170,MISC,0,64,30,,,
google_287608300190,730,instance_287608300190_25,1,17,1000,8,70,MISC,3,1112,28,,,
google_147074738457,61,instance_147074738457_2557,1,13,500,7,60,MISC,0,24,13,,,
google_362996470488,980,instance_362996470488_746,1,7,500,7,40,MISC,0,121,18,,,
google_799739046666,634,instance_799739046666_1167,1,20,500,7,100,MISC,4,685,21,,,
google_18690433390,860,instance_18690433390_357,1,9,500,7,190,MISC,2,330,22,,,
google_478343152042,470,instance_478343152042_511,1,13,600,7,150,MISC,0,905,6,,,
google_411913979579,212,instance_411913979579_992,1,8,500,7,160,MISC,0,103,82,,,
google_230863557562,677,instance_230863557562_81,1,12,600,9,140,MISC,2,130,80,,,
google_359468223964,727,instance_359468223964_332,1,12,500,7,70,MISC,1,88,86,,,
google_93247928673,427,instance_93247928673_8663,1,8,500,8,40,MISC,1,74,12,,,
google_218059363361,78,instance_218059363361_324,1,22,900,11,120,MISC,3,288,24,,,
google_368969043652,1011,instance_368969043652_1915,1,7,500,8,50,MISC,3,436,34,,,
google_361048929605,83,instance_361048929605_2956,1,10,500,7,130,MISC,0,177,61,,,
google_737254182852,107,instance_737254182852_1688,1,5,600,7,200,MISC,1,143,24,,,
google_160153214,625,instance_160153214_2493,1,14,900,11,60,MISC,3,653,19,,,
google_276430264854,38,instance_276430264854_742,1,11,500,7,140,MISC,1,51,19,,,
google_757928891474,739,instance_757928891474_5403,1,12,500,7,170,MISC,1,759,87,,,
google_35027606340,595,instance_35027606340_4187,1,14,800,7,150,MISC,0,84,13,,,
google_14423004927,850,instance_14423004927_1348,1,15,500,7,160,MISC,4,812,83,,,
google_4741149133,559,instance_4741149133_6946,1,21,500,7,190,MISC,2,219,34,,,
google_731638447469,571,instance_731638447469_133,1,17,600,7,150,MISC,4,626,24,,,
google_25911627449,225,instance_25911627449_3684,1,9,500,7,200,MISC,0,169,24,,,
google_128073966478,49,instance_128073966478_2202,1,14,500,7,110,MISC,2,196,43,,,
google_744360342241,277,instance_744360342241_2,1,6,500,7,50,MISC,1,48,9,,,
google_236368116431,903,instance_236368116431_80687,1,7,500,7,90,MISC,2,205,44,,,
google_784955740316,143,instance_784955740316_0,1,11,500,7,130,MISC,3,848,38,,,
google_751510677348,229,instance_751510677348_11530,1,11,500,7,150,MISC,4,344,59,,,
google_198451272245,134,instance_198451272245_691,1,11,500,8,170,MISC,1,130,17,,,
google_784956094732,315,instance_784956094732_28,1,11,500,7,120,MISC,3,173,9,,,
google_282155526518,388,instance_282155526518_506,1,13,500,7,160,MISC,3,532,51,,,
google_330587172974,859,instance_330587172974_330,1,20,600,10,170,MISC,2,179,57,,,
google_236368116431,966,instance_236368116431_1252,1,7,500,7,110,MISC,1,343,54,,,
google_276842729641,262,instance_276842729641_184,1,9,500,7,120,MISC,3,344,19,,,
google_314894065339,654,instance_314894065339_11335,1,6,600,7,190,MISC,0,149,75,,,
google_35027606340,595,instance_35027606340_4703,1,8,500,10,180,MISC,0,124,17,,,
google_775082942380,939,instance_775082942380_5812,1,22,500,8,40,MISC,2,158,88,,,
google_358931119334,646,instance_358931119334_1918,1,5,500,7,120,MISC,1,105,76,,,
google_276430264854,38,instance_276430264854_1006,1,8,500,7,50,MISC,1,38,10,,,
google_105142593258,290,instance_105142593258_1408,1,10,500,7,90,MISC,0,40,38,,,
google_755533815564,620,instance_755533815564_7231,1,9,600,9,150,MISC,2,175,25,,,
google_374675984600,177,instance_374675984600_4111,1,12,500,7,70,MISC,3,433,85,,,
google_800553398752,923,instance_800553398752_1959,1,22,600,7,90,MISC,3,247,14,,,
google_81683188857,340,instance_81683188857_52,1,14,500,9,150,MISC,3,705,34,,,
google_39516992187,1064,instance_39516992187_2525,1,10,500,7,110,MISC,2,194,61,,,
google_128057577705,770,instance_128057577705_469,1,14,500,7,90,MISC,4,277,45,,,
google_314894065526,583,instance_314894065526_29347,1,17,500,7,160,MISC,0,92,80,,,
google_455759122797,39,instance_455759122797_2591,1,8,500,8,120,MISC,2,532,62,,,
google_286242036396,1149,instance_286242036396_1560,1,14,600,7,50,MISC,5,1893,16,,,
google_773871037092,191,instance_773871037092_26065,1,13,500,7,130,MISC,1,84,37,,,
google_348020181306,1093,instance_348020181306_5,1,15,400,8,140,MISC,2,204,27,,,
google_772176535018,76,instance_772176535018_211,1,6,500,7,70,MISC,1,22,6,,,
google_119558000908,924,instance_119558000908_27,1,15,400,8,180,MISC,0,196,19,,,
google_460275289354,217,instance_460275289354_1629,1,16,600,11,100,MISC,1,117,41,,,
google_315267883348,71,instance_315267883348_958,1,14,500,7,200,MISC,4,1305,25,,,
google_98503482254,31,instance_98503482254_2983,1,8,500,7,40,MISC,1,59,14,,,
google_20754560042,687,instance_20754560042_1154,1,7,400,7,70,MISC,0,563,29,,,
google_287955959385,916,instance_287955959385_25230,1,15,500,7,70,MISC,0,109,33,,,
google_116646838687,983,instance_116646838687_17,1,13,500,8,190,MISC,1,86,41,,,
google_319167730823,654,instance_319167730823_67,1,22,500,7,150,MISC,1,131,27,,,
google_324708383074,905,instance_324708383074_20985,1,10,500,7,170,MISC,0,35,82,,,
google_348743364344,502,instance_348743364344_1196,1,8,600,7,70,MISC,0,343,20,,,
google_500459624427,1055,instance_500459624427_12200,1,15,500,7,190,MISC,1,79,81,,,
google_663712407330,27,instance_663712407330_467,1,15,500,7,60,MISC,2,430,21,,,
google_313765053659,481,instance_313765053659_908,1,11,600,7,120,MISC,6,543,24,,,
google_286424453407,607,instance_286424453407_268,1,15,700,7,120,MISC,0,298,90,,,
google_455230211482,32,instance_455230211482_2635,1,9,500,8,180,MISC,2,703,92,,,
google_128073966478,49,instance_128073966478_5335,1,8,500,7,40,MISC,2,103,40,,,
google_737254182852,524,instance_737254182852_1167,1,7,500,7,140,MISC,0,257,9,,,
google_330587262052,340,instance_330587262052_250,1,9,600,7,140,MISC,2,176,7,,,
google_755533815564,620,instance_755533815564_798,1,13,600,9,200,MISC,2,191,57,,,
google_10121672,203,instance_10121672_807,1,8,500,8,100,MISC,1,291,18,,,
google_236368116431,903,instance_236368116431_21337,1,18,500,7,50,MISC,2,609,57,,,
google_39516992187,36,instance_39516992187_9387,1,8,500,7,90,MISC,1,206,67,,,
google_322792263324,823,instance_322792263324_1,1,14,2000,32,160,MISC,2,370,94,,,
google_796037227562,361,instance_796037227562_14694,1,11,500,7,70,MISC,3,459,53,,,
google_348020181306,1093,instance_348020181306_5,1,8,400,8,170,MISC,1,81,24,,,
google_315267883348,71,instance_315267883348_205,1,12,500,7,190,MISC,0,39,78,,,
google_795458820165,678,instance_795458820165_1181,1,20,500,7,90,MISC,0,111,12,,,
google_236368116431,966,instance_236368116431_29442,1,20,500,7,90,MISC,2,45,27,,,
google_277802369546,1119,instance_277802369546_220,1,9,600,7,110,MISC,1,124,14,,,
google_17995776132,491,instance_17995776132_147,1,12,1200,13,100,MISC,2,144,23,,,
google_314894065339,791,instance_314894065339_169,1,7,600,7,180,MISC,1,84,69,,,
google_330587222908,603,instance_330587222908_2207,1,11,600,7,180,MISC,0,102,10,,,
google_455072692024,510,instance_455072692024_37,1,9,600,7,170,MISC,1,75,13,,,
google_156608140145,716,instance_156608140145_295,1,19,500,7,160,MISC,0,180,24,,,
google_346556401280,303,instance_346556401280_5147,1,13,700,8,150,MISC,2,692,69,,,
google_137614413984,1079,instance_137614413984_638,1,7,500,10,140,MISC,4,292,13,,,
google_460016548579,189,instance_460016548579_326,1,22,600,7,40,MISC,2,261,31,,,
google_294544747384,778,instance_294544747384_1285,1,14,500,7,110,MISC,1,41,70,,,
google_755686677250,621,instance_755686677250_9658,1,7,500,7,170,MISC,2,276,71,,,
google_457357020339,99,instance_457357020339_3128,1,16,500,8,180,MISC,2,181,89,,,
google_710255342622,423,instance_710255342622_7087,1,12,500,7,140,MISC,2,319,64,,,
google_45822701222,874,instance_45822701222_1058,1,10,500,7,60,MISC,5,887,82,,,
google_14423004927,850,instance_14423004927_2514,1,8,500,7,130,MISC,2,347,69,,,
google_757792637514,733,instance_757792637514_1560,1,8,500,7,140,MISC,1,168,57,,,
google_157857385389,678,instance_157857385389_1033,1,7,600,18,70,MISC,0,64,69,,,
google_212549599645,173,instance_212549599645_67,1,16,500,7,100,MISC,2,75,77,,,
google_285748468667,620,instance_285748468667_2082,1,8,600,7,180,MISC,0,123,31,,,
google_2399970864,779,instance_2399970864_520,1,11,500,7,170,MISC,2,226,24,,,
google_451736750732,69,instance_451736750732_166,1,21,600,7,130,MISC,3,448,15,,,
google_754872005672,761,instance_754872005672_2448,1,23,500,7,40,MISC,5,801,18,,,
google_202130124658,479,instance_202130124658_121,1,16,900,17,190,MISC,1,131,18,,,
google_147074738457,61,instance_147074738457_88,1,16,500,7,120,MISC,2,238,12,,,
google_14423004927,850,instance_14423004927_1348,1,20,500,7,140,MISC,2,170,75,,,
google_376863375062,222,instance_376863375062_357,1,16,500,7,70,MISC,2,235,43,,,
google_799739046666,634,instance_799739046666_1194,1,10,500,7,40,MISC,1,28,21,,,
google_491175807711,527,instance_491175807711_1025,1,6,600,7,40,MISC,1,100,30,,,
google_236368116431,966,instance_236368116431_61995,1,8,500,7,200,MISC,0,227,49,,,
google_455746879900,57,instance_455746879900_1110,1,10,500,8,180,MISC,0,150,80,,,
google_758263544732,757,instance_758263544732_5952,1,8,500,7,130,MISC,4,145,67,,,
google_116646838687,983,instance_116646838687_17,1,9,500,8,150,MISC,0,51,20,,,
google_186700016417,938,instance_186700016417_33,1,5,700,7,110,MISC,3,368,18,,,
google_322066611026,631,instance_322066611026_57,1,12,600,7,110,MISC,1,439,65,,,
google_358931119334,646,instance_358931119334_1623,1,9,500,7,200,MISC,1,197,70,,,
google_503670658382,1143,instance_503670658382_995,1,8,600,10,170,MISC,0,68,28,,,
google_135054227417,131,instance_135054227417_1838,1,13,500,7,160,MISC,0,142,32,,,
google_330587186206,402,instance_330587186206_980,1,8,500,8,100,MISC,4,358,94,,,
